1,cmn,我們試試看！
476,deu,Er ist sehr sexy.
477,deu,Lass mich in Ruhe!
478,deu,"„Gib mir bitte das Salz.“ „Hier, nimm.“"
479,deu,Es gibt zu viele Dinge zu tun!
480,deu,Wie alt bist du?
481,deu,"Los, spiel' mit mir, mir ist so langweilig!"
482,deu,"Denk nicht mal dran, meine Schokolade zu essen!"
483,deu,"Hör auf, mich um ein Getränk zu bitten! Geh, hol dir selbst eins."
484,deu,Dank dir habe ich meinen Appetit verloren.
485,deu,"Ich habe wirklich das Bedürfnis, jemanden zu schlagen."
486,deu,"Das ist so lange her, dass ich mit meiner Familie ins Disneyland gegangen bin."
487,deu,Meine Eltern streiten sich dauernd wegen Kleinigkeiten. Das regt mich so auf!
488,deu,"Wenn du dich nicht mit Sonnencreme eincremen willst, ist das deine Sache. Aber beschwer' dich später nicht bei mir, wenn du Sonnenbrand hast."
489,deu,"Meine Freunde sagen immer, ich sei zu ruhig, aber meine Familie sagt immer, ich sei zu nervig."
490,deu,"Ich hasse diese Spinnen; wegen denen flippe ich jedes Mal aus, wenn ich sauber mache."
491,deu,"Zu nervig... Ich kann nicht einmal einen Computer benutzen, ohne Kopfweh zu bekommen!"
492,deu,"Es ist so heiß, dass man Eier auf den Motorhauben der Autos braten könnte."
493,deu,Wer kennt dieses Problem nicht?!
494,deu,Heute ist es sehr heiß.
495,deu,Es ist niemand gekommen.
496,deu,Ich habe noch nie einen roten Kühlschrank gesehen.
497,deu,Er hat sein Wort gebrochen.
498,deu,"Lieber für das gehasst werden, was man ist, als geliebt werden für das, was man nicht ist."
499,deu,"Es ist einsam im Sattel, seit das Pferd gestorben ist."
500,deu,"Die Mathematik ist der Teil der Wissenschaft, den man weiter betreiben könnte, wenn man morgen aufwachen würde und entdecken würde, dass das Universum weg ist."
501,deu,"Meine Augen sind ein Ozean, in dem sich meine Träume spiegeln."
502,deu,"Ihr kennt den Satz, wir ernten, was wir säen. Ich habe den Wind gesät und hier ist mein Sturm."
503,deu,"Schau mich an, wenn ich mit dir rede!"
504,deu,Was wäre die Welt ohne Frauen?
505,deu,"Was wäre, wenn du eine Rede halten würdest, und niemand käme?"
506,deu,"Ich weiß nicht, was ich sagen soll, um dich zu trösten."
507,deu,Er ist nicht mein Typ.
508,deu,"Ich versuchte, die Zeit totzuschlagen."
509,deu,Wie bist du auf diese verrückte Idee gekommen?
511,deu,Wer will heiße Schokolade?
512,deu,Sprechen Sie bitte langsamer!
516,deu,Und was werden wir machen?
517,deu,Ich habe Kopfweh.
518,deu,Wo kann man telefonieren?
519,deu,"Ich muss zugeben, dass ich schnarche."
520,deu,Heute Abend gehen wir in die Kirche.
521,deu,Wie geht's dir? Hattest du eine gute Reise?
522,deu,Ich fühle mich nicht gut.
523,deu,Rufen Sie die Polizei!
524,deu,Das ist zu teuer!
525,deu,"Sie gibt nur vor zu schlafen, deswegen schnarcht sie nicht."
526,deu,"Meine Schuhe sind zu klein, ich brauche neue."
527,deu,"Hauen wir ab von hier, die Bullen kommen."
528,deu,Fröhliche Weihnachten!
529,deu,"Das wäre zu cool, wenn ich zehn Sprachen sprechen könnte!"
530,deu,"Wenn du müde bist, wieso gehst du nicht schlafen? ""Weil ich zu früh aufwachen werde, wenn ich jetzt schlafen gehe."""
531,deu,Du hättest mir zuhören sollen.
532,deu,Das ist ein totales Schlamassel und es geht mir auf die Nerven.
533,deu,"Wenn der Körper berührt wird, schicken Rezeptoren in der Haut Nachrichten zum Gehirn und verursachen die Ausschüttung von chemischen Stoffen wie Endorphinen."
534,deu,Was bringt das mit sich?
535,deu,"Man erwartet, dass 2006 hundertfünfzigtausend Paare in Shanghai heiraten."
536,deu,Die Ausgewählten werden umfassende medizinische und psychologische Tests machen müssen.
537,deu,Eine halbe Million Kinder im Niger leidet immer noch an Unterernährung.
538,deu,"Es wird fünf bis zehn Jahre dauern, bis die Technologie bereit ist."
539,deu,Fahrräder sind Hilfsmittel für städtische Nachhaltigkeit.
540,deu,"Die französische Regierung hat ein Online-Spiel auf den Markt gebracht, das Steuerzahler auffordert, den Staatshaushalt auszugleichen."
541,deu,"Er wäre froh, das zu hören."
542,deu,"Was glauben Sie ist wahr, obwohl Sie es nicht beweisen können?"
543,deu,Computer machen die Leute dumm.
544,deu,"Fragt nicht, was sie denken. Fragt, was sie tun."
545,deu,"Wenn Sie versuchen, etwas zu beweisen, hilft es zu wissen, dass es wahr ist."
546,deu,"Was die Welt verändert, ist Kommunikation, nicht Information."
547,deu,Die meisten wissenschaftlichen Durchbrüche sind nichts anderes als die Entdeckung von etwas Selbstverständlichem.
548,deu,"Wenn Sie etwas nicht verstehen, dann, weil Sie sich nicht des Kontextes bewusst sind."
549,deu,"Die Vergangenheit kann man nur kennen, nicht ändern. Die Zukunft kann man nur ändern, nicht kennen."
550,deu,"Die Schlüsselfrage ist nicht, was ich gewinnen kann, sondern, was ich verlieren kann."
551,deu,"Alles, was falsch verstanden werden kann, wird falsch verstanden werden."
552,deu,"Jedes Universum, das einfach genug ist, um verstanden zu werden, ist zu einfach, um einen Geist hervorzubringen, der es versteht."
553,deu,Warum ist das Leben so voll mit Leiden?
554,deu,Trotz der Wichtigkeit von Schlaf ist sein Zweck ein Rätsel.
555,deu,"Was bedeutet es, im 21. Jahrhundert einen gebildeten Verstand zu haben?"
556,deu,Leidenschaft schafft Leiden.
557,deu,Der Zug aus Genf wird in den Bahnhof einfahren.
558,deu,Ich würde ihm gerne ein Geschenk zu seinem Geburtstag machen.
559,deu,Ich sterbe vor Hunger!
560,deu,Hast du Freunde in Antigua?
561,deu,Ein Kubikmeter entspricht 1000 Litern.
562,deu,"Ich habe so viel Arbeit, dass ich eine Stunde länger bleibe."
563,deu,Ich bin verheiratet und habe zwei Kinder.
564,deu,Er spielt sehr gut Klavier.
566,deu,Ich möchte in Paris studieren.
567,deu,"Ihr wisst nicht, wer ich bin."
568,deu,Warum isst du kein Gemüse?
569,deu,Warum gehen Leute ins Kino?
570,deu,Ich ziehe mich aus.
571,deu,Das Auto fuhr gegen die Mauer.
572,deu,Es gibt keine reellen Visionen.
573,deu,"Es bringt nichts, mir ""Hallo, wie geht's?"" zu sagen, wenn du sonst nichts zu sagen hast."
574,deu,"In einem Wörterbuch wie diesem sollte es mindestens zwei Sätze mit ""Kühlschrank"" geben."
575,deu,Der Kreationismus ist eine Pseudowissenschaft.
576,deu,Der Wind hat sich beruhigt.
578,deu,Ich will nicht um deine Hand anhalten!
579,deu,"Gib mir Zeit, dir alles zu geben, was ich habe!"
580,deu,"Ein Demokrat ist ein freier Bürger, der sich dem Willen der Mehrheit beugt."
583,deu,Rom ist nicht an einem Tage erbaut worden.
584,deu,Keine Antwort ist auch eine.
585,deu,„Bist du fertig?“ – „Im Gegenteil. Ich habe noch nicht einmal begonnen.“
586,deu,"Guten Morgen, sagte Tom mit einem Lächeln."
587,deu,"Warum sagt man ""Guten Tag!"", wenn der Tag nicht gut ist?"
588,deu,Wein ist in Flaschen gefüllte Poesie.
589,deu,Das war der schönste Tag in meinem Leben.
590,deu,Ich verstehe kein Deutsch.
591,deu,Ich habe meine Entscheidung getroffen.
592,deu,Ich gebe dir mein Wort.
594,deu,Du bist die große Liebe meines Lebens.
595,deu,"Objektiv sein heißt, nicht zu verraten, zu wem man hält."
596,deu,Wir haben einen Papst.
597,deu,"Ein Mathematiker ist ein Mensch, der einen ihm vorgetragenen Gedanken nicht nur sofort begreift, sondern auch erkennt, auf welchem Denkfehler er beruht."
598,deu,Das Ganze ist mehr als die Summe seiner Teile.
599,deu,Die Mathematik ist dem Verlangen nicht abträglich.
600,deu,"Eine mathematische Wahrheit ist weder einfach noch kompliziert, sie ist."
601,deu,"Mathematiker sind Dichter, nur müssen sie das, was ihre Fantasie schafft, auch beweisen."
602,deu,Die Mathematik ist wie die Logik der Physik.
603,deu,"Die Mathematiker sind eine Art Franzosen: redet man zu ihnen, so übersetzen sie es in ihre Sprache, und dann ist es alsobald ganz etwas anders."
604,deu,"Ein Experte ist jemand, der die schlimmsten Fehler kennt, die in seinem Gebiet gemacht werden können und weiß, wie man sie vermeidet."
605,deu,"Mathe zu machen ist die einzige gesellschaftlich akzeptable Art, sich in der Öffentlichkeit selbstzubefriedigen."
606,deu,"Es gibt 10 Arten von Menschen in der Welt: die, die das Binärsystem verstehen, und die, die es nicht verstehen."
607,deu,"Ich denke nicht, also bin ich nicht."
608,deu,"Heutzutage wollen wir, dass unsere Kinder ihre eigenen Entscheidungen treffen, aber wir erwarten, dass uns diese Entscheidungen passen."
609,deu,"Mach dir keine Sorgen, sei fröhlich!"
610,deu,"Im Alter von sechs Jahren hatte er gelernt, eine Schreibmaschine zu bedienen und er erklärte dem Lehrer, dass er nicht lernen müsste, mit der Hand zu schreiben."
611,deu,Ich finde Fremdsprachen sehr interessant.
612,deu,Ich lerne nicht gerne unregelmäßige Verben.
613,deu,Nimm ein Buch und lies es!
614,deu,Stell dich dem Leben lächelnd!
615,deu,"Die meisten Schulen wurden nicht konzipiert, um die Gesellschaft zu verändern, sondern um sie zu reproduzieren."
616,deu,Du bringst mich zum Träumen.
617,deu,Ich bin außer mir vor Freude.
618,deu,Er ist schon ein Mann.
619,deu,Die Ferien sind jetzt vorbei.
620,deu,Ich habe Angst zu fallen.
621,deu,Abendgarderobe ist erwünscht.
622,deu,Das ist die reine Wahrheit.
623,deu,Es ist kalt.
625,deu,"Wenn ich Leute frage, was sie in Bezug aufs Gymnasium am meisten bedauern, sagen fast alle das Gleiche: dass sie so viel Zeit verschwendet haben."
626,deu,"Wenn man nicht machen kann, was man will, macht man, was man kann."
627,deu,"Wenn man ihm den kleinen Finger gibt, so nimmt er die ganze Hand."
628,deu,Du hast Recht.
629,deu,Das hast du absichtlich getan!
630,deu,Du hast ihm nichts gesagt?
631,deu,Du hast mir den Kopf verdreht.
632,deu,Du bist mein Typ.
633,deu,Du bist unwiderstehlich.
634,deu,Könntest du bitte später zurückrufen?
635,deu,Mit wem spreche ich?
636,deu,"Ich akzeptiere, aber nur unter einer Bedingung."
637,deu,"Lächle jetzt, heul' später!"
638,deu,Das Leben ist schön.
639,deu,"Verdirb mir nicht mein Vergnügen nach der ganzen Mühe, die ich mir gemacht habe."
640,deu,"Es gibt Tage, an denen ich den Eindruck habe, dass mein Gehirn mich im Stich lassen will."
641,deu,Ich kann mir nicht gleichzeitig die Nägel schneiden und bügeln!
642,deu,Ich halte es nicht mehr aus! Ich habe seit drei Tagen nicht mehr geschlafen!
643,deu,"Er will nicht, dass du ihm von deinem Sexualleben erzählst."
644,deu,Hast du schon Bananenkuchen gegessen?
645,deu,"Warum heiratet man eine Frau, wenn man Männer liebt?"
646,deu,"Wenn du keine Kinder kriegen kannst, kannst du immer noch welche adoptieren."
648,deu,"Was hat dich dazu gebracht, deine Meinung zu ändern?"
649,deu,"Hey, schau' mal, ein Affe mit drei Köpfen!"
650,deu,"Es ist schade, dass man Wunder nicht kaufen kann, wie man Kartoffeln kauft."
651,deu,Ich liebe Lasagne.
652,deu,"Wenn man weiß, dass etwas Unangenehmes geschehen wird, dass man zum Beispiel zum Zahnarzt oder nach Frankreich gehen wird, dann ist das nicht gut."
653,deu,"Tatsächlich ist ein halbes Auge sehr nützlich, denn mit einem halben Auge kann ein Tier die Hälfte von einem anderen Tier sehen, das es auffressen will, und ihm aus dem Weg gehen, und es wird selber das Tier fressen, das nur ein Drittel-Auge oder nur 49% eines Auges hat, weil dieses ihm nicht schnell genug aus dem Weg gehen wird, und das Tier, das aufgefressen wurde, wird keine Kinder bekommen, weil es tot ist."
654,deu,"Primzahlen sind wie das Leben, sie sind völlig logisch, aber es ist unmöglich, Regeln für sie zu finden, selbst wenn man seine ganze Zeit dem Nachdenken darüber widmet."
655,deu,"Wenn man eine Augenbraue hochzieht, kann das bedeuten ""Ich habe Lust, mit dir Sex zu haben"", aber auch ""Ich finde, dass das, was du gerade gesagt hast, vollkommen idiotisch ist."""
656,deu,Das Gehirn ist nur eine komplizierte Maschine.
657,deu,"Ein Stundenplan ist ein Ausweis für die Zeit, nur, wenn man keinen Stundenplan hat, ist die Zeit nicht da."
658,deu,Dieses Pinguinbaby ist so niedlich!
660,deu,Ich bin im Krankenhaus. Ich wurde vom Blitz getroffen.
661,deu,"Gib die Hoffnung nicht auf, noch ist nicht alles verloren."
662,deu,"Seien wir ehrlich, es ist unmöglich. Wir werden es nie schaffen."
663,deu,Was ist ihre größte Inspirationsquelle?
664,deu,"Man heiratet nicht jemanden, mit dem man leben kann - man heiratet die Person, ohne die man nicht leben kann."
665,deu,In der Theorie gibt es keinen Unterschied zwischen Theorie und Praxis. Aber in der Praxis gibt es einen.
666,deu,"Bleibt nicht im Bett, sofern ihr nicht im Bett Geld verdienen könnt."
667,deu,"Es gibt Leute auf der Welt, die so hungrig sind, dass Gott ihnen nicht erscheinen kann, außer in Form von Brot."
668,deu,"Alles, was zu dumm ist, um gesagt zu werden, wird gesungen."
669,deu,"Es erfordert Weisheit, um Weisheit zu verstehen: die Musik ist nichts, wenn das Publikum taub ist."
670,deu,"Ich habe gerade die Briefe nochmal gelesen, die du mir geschickt hast."
671,deu,Ich will nicht in die Schule gehen.
672,deu,"Es ist aus zwischen uns, gib mir meinen Ring zurück!"
673,deu,Es regnet.
674,deu,"Ich hatte vor, heute an den Strand zu gehen, aber dann fing es an zu regnen."
675,deu,"Sie ist wirklich intelligent, oder?"
676,deu,"Eine Meinung ist nur dann schockierend, wenn sie eine Überzeugung ist."
677,deu,"Menschen, die lieben, zweifeln an nichts oder zweifeln an allem."
678,deu,Gerechtigkeit ist teuer.
679,deu,"Freiheit besteht darin, alles machen zu können, was keinem anderen schadet."
680,deu,Der Langsamste beim Versprechen ist der Treueste beim Einhalten.
681,deu,"Ein Kind ist nicht ein Gefäß zum Vollfüllen, sondern ein Feuer zum Anzünden."
682,deu,Jede Meinung ist eine Mischung aus Wahrheit und Irrtum.
683,deu,"Das Leben ist eine tödliche, sexuell übertragbare Krankheit."
684,deu,"Wenn zwei Menschen immer die gleiche Meinung haben, ist einer von ihnen überflüssig."
685,deu,"Unsere Meinung ist eine Idee, die wir haben; unsere Überzeugung eine Idee, die uns hat."
686,deu,Morgen werde ich in der Bibliothek lernen.
687,deu,Zu spät.
688,deu,Gestern bin ich in den Zoo gegangen.
689,deu,Wir haben die Schlacht gewonnen.
690,deu,Hallo? Bist du noch da?
691,deu,Ich mache jeden Tag das Mittagessen.
692,deu,Heute Morgen habe ich ferngesehen.
693,deu,Ich habe während des Essens ein Buch gelesen.
694,deu,"Ich habe während der Mittagspause ein wenig geschlafen, weil ich so müde war."
695,deu,"Ich habe letzte Woche begonnen, Chinesisch zu lernen."
696,deu,"Es ist einfacher, Leute im Internet anzubaggern als auf der Straße."
697,deu,"Ich wohne nahe am Meer, also kann ich oft an den Strand gehen."
698,deu,Eines Tages werde ich eine Zuckerwattemaschine kaufen.
699,deu,"Es ist praktisch, einen Laptop zu haben."
700,deu,Deine Brille ist auf den Boden gefallen.
701,deu,Wie oft am Tag schaust du dich im Spiegel an?
702,deu,Letztes Jahr sind wir nach London gegangen.
703,deu,Sie will nicht darüber sprechen.
704,deu,Ich habe meine Inspiration verloren.
705,deu,Ich brauche mehr Zeit.
706,deu,"Wenn du nichts zu tun hast, schau an deine Zimmerdecke."
707,deu,Das bedeutet nichts!
708,deu,"Sei bitte geduldig, das braucht Zeit."
709,deu,Schließ beim Hinausgehen die Türe.
710,deu,Das ist so eine traurige Geschichte.
711,deu,"Wenn es keine Lösung gibt, dann gibt es kein Problem."
712,deu,Mein kleiner Bruder sieht fern.
713,deu,"Es ist anmaßend von Menschen, anzunehmen, dass unsere Aufgabe ist, zu tun, was nur Gott tun kann."
714,deu,"Ein kluger Leser sollte bereit sein, alles abzuwägen, was er liest, einschließlich der anonymen Quellen."
715,deu,"Katja leugnete, dass sie eine Anarchistin war, indem sie behauptete, dass sie nur wünschte, Veränderung in unserer Regierung zu machen, nicht, sie zu zerstören."
716,deu,"Blindheit ist verantwortlich für eine erschütternde Anzahl von Opfern schlechter Gesundheit, Leiden und Verlust von Würde und Verminderung der Lebensqualität von Menschen in der ganzen Welt."
717,deu,"Bildung und Bewegung von Hurrikanen sind unberechenbar, sogar mit unserer modernen Technologie."
718,deu,"Wenn man ein Telegramm sendet, ist Kürze unerlässlich, weil einem jedes Wort berechnet wird."
719,deu,"David hat ein leidenschaftliches Interesse an Ästhetik - den Eigenschaften, die ein Gemälde, eine Skulptur, eine musikalische Komposition oder ein Gedicht Auge, Ohr oder Geist gefallen lassen."
720,deu,"Trotz Trangs regelmäßigen Liebesbeteuerungen hat Spenser immer noch Angst, dass sie irgendwann aufhören wird, ihn zu lieben."
721,deu,Hast du ihn in der Universität getroffen?
722,deu,Aaah!! Mein Computer ist kaputt!
723,deu,Die privaten Colleges und Universitäten der Vereinigten Staaten sind selbstständig.
724,deu,"Jedes Mal, wenn ich in ein neues Warcraft-Spiel eintrete, stehe ich einem neuen Team von Gegnern gegenüber."
725,deu,"Seit ich weiß, dass die Universität existiert, will ich hingehen."
726,deu,Meine Wahlunlust kommt von meiner Abneigung gegen Politik.
727,deu,"Es ist der Aufstieg der Monarchen, der ihre Untertanen vom Aufstand abhält."
728,deu,"Sarah war scharfsinnig genug, um zu merken, dass ihre Freunde versuchten, ihr einen Streich zu spielen."
729,deu,Das Orchester macht misstönende Geräusche beim Stimmen.
730,deu,"Die Unstimmigkeit zwischen den Geschichten der zwei Unfallbeteiligten war so groß, dass die Behörden Schwierigkeiten hatten, zu entscheiden, welche Seite die Wahrheit erzählte."
731,deu,"Ja, das passiert von Zeit zu Zeit."
732,deu,"Ich habe große Angst, von denen verschmäht zu werden, für die ich Liebe und Zuneigung empfinde."
733,deu,"Die meisten Leute haben große Unlust, früh aufzustehen, selbst wenn sie es müssen."
734,deu,Die meisten Leute wollen nur ihre eigene Wahrheit hören.
735,deu,Das Publikum klatschte den Schauspielern für ihre Leistung Beifall.
736,deu,"Es ist gut, Ideale zu haben, findest du nicht?"
737,deu,"Der Schüler entschloss sich dazu, seine Hausarbeit zu kürzen, indem er alle unnötigen Details strich."
738,deu,Die Menschen in der Welt setzen sich immer für mehr Freiheit und Gleichheit ein.
739,deu,Politiker werden stets getadelt für skandalöses und unangebrachtes Verhalten.
740,deu,"Frau Eichler war für ihren Ruf bekannt, streng zu ihren Schülern zu sein."
741,deu,"Wenn Sie uns nicht zuhören, werden wir auf Zwang zurückgreifen müssen."
742,deu,"Wenn ich Migräne habe, vermindert Aspirin meine Beschwerden nicht."
743,deu,Spensers sarkastische und scherzhafte Bemerkungen werden oft als Zeichen von Doppelwertigkeit missinterpretiert und zu ernst genommen.
744,deu,Für ihn war Hunger ein theoretischer Begriff; er hatte immer genug zu essen.
745,deu,"Der verurteilte Drogendealer war gewillt, sich den Behörden zu fügen, um seine Todesstrafe zu einer lebenslänglichen Freiheitsstrafe zu vermindern."
746,deu,Der Irakkrieg ist ein unberechenbares Thema der politischen Debatte; ein falsches Wort und ein Streit könnte sich entzünden.
747,deu,"Mein nächster Türnachbar ist ein Virtuose, dessen Geschick am Klavier ihm einen Namen unter den Musikexperten eingebracht hat."
748,deu,"Er hatte es satt, die ganze Zeit von Leuten verunglimpft zu werden, die neidisch auf sein Können waren."
749,deu,"Sven war so wortreich, dass seine Freunde sich darauf verlegten, ihn ein Plappermaul zu nennen."
750,deu,"Sogar Leute, die nicht an die katholische Kirche glauben, verehren den Papst als ein symbolisches Oberhaupt."
751,deu,"Unsicher, welchen Freier sie heiraten wollte, schwankte die Prinzessin und nannte einmal den einen, einmal den anderen."
752,deu,"Die neulichen Skandale, in die Messdiener und religiöse Oberhäupter verwickelt waren, haben den Glauben, den die Leute in die Kirche haben, unterminiert."
753,deu,"Als sich das Flugzeug Turbulenzen näherte, bat der Pilot die Passagiere an Bord des Flugzeugs, ihre Sitzgurte zu schließen."
754,deu,"Obwohl sein Aufenthalt in Europa kurzlebig war, fühlte Spenser, dass er vom Reisen mehr über Beziehungen mit anderen Menschen gelernt hatte, als er es im College getan hatte."
755,deu,"Jason war ein wortkarges Individuum, daher war es immer eine echte Überraschung, wenn er etwas sagte."
756,deu,"Der König war seiner Schmeichler, die ihn beständig anpriesen, müde, also schickte er sie weg."
757,deu,"Wenn Spenser nicht weiterhin Sätze hinzufügt und übersetzt, werden die anderen Mitwirkenden ihn sicher übertreffen."
758,deu,In seinen Aufsätzen war immer zu viel Überflüssiges geschrieben.
759,deu,"Sein Aufsatz gab nur eine oberflächliche Analyse des Problems, daher war es eine richtige Überraschung für ihn, als er die beste Note in der Klasse bekam."
760,deu,"Es kommt darauf an, was du mit an Gott ""glauben"" meinst."
761,deu,"Professoren sollten alles im Detail erklären, nicht knapp sein und immer ihren Studenten auftragen, heimzugehen und ihre Bücher zu lesen."
762,deu,"Wenn ich keine Antwort gegeben hätte, hätte ich nicht gesprochen."
763,deu,"Die Ankläger bei Gericht müssen ihre Klagen erhärten, um einen Verdächtigen als schuldig zu beweisen."
764,deu,"Laut einer landesweiten Umfrage in den USA ist es ein geläufiger Glaube, dass Moslems mit Terrorismus verbunden sind."
765,deu,"Mein Zimmerkamerad ist verschwenderisch, was das Geldausgeben für Filme betrifft; er kauft sie am Tag, wo sie herauskommen, ohne Rücksicht auf den Preis."
766,deu,"Essen und Trinken wurden bei der Hochzeit in solch einem Überfluss serviert, dass Braut und Bräutigam begannen, sich zu fragen, ob sie nicht mehr Gäste einladen hätten sollen."
767,deu,Die Verbreitung der Nutzung des Internets hat eine neue Generation von jungen Leuten hervorgebracht.
768,deu,"Meine Freunde sagen, dass ich ein überaus produktiver Schreiber bin, aber ich habe seit Monaten nichts geschrieben."
769,deu,"Blinde entwickeln manchmal eine ausgleichende Fähigkeit, die Nähe der Gegenstände um sie herum zu spüren."
770,deu,"Ein Geizhals hortet Geld nicht, weil er klug ist, sondern weil er habgierig ist."
771,deu,"Als beide Mädchen John sagten, dass sie Gefühle für ihn hatten, wusste der nicht, mit welchem Mädchen er zusammen sein sollte."
772,deu,"Sogar jetzt, viele Jahre nach dem Kalten Krieg, ist immer noch viel Verbitterung zwischen Russen und Deutschen, besonders in Gebieten, die einst von der Sowjetunion besetzt waren."
773,deu,"Johnson ist ein Einsiedler; er zieht es vor, sich vom Rest der Schüler in unserer Klasse abzusondern."
774,deu,"Die Bierflaschen, die ich zu der Party mitbrachte, waren überflüssig; die Familie des Gastgebers besaß eine Bierbrauerei."
775,deu,"Die Zeugen waren imstande, die falsche Aussage des Verdächtigen zu widerlegen."
776,deu,"Jeanne d'Arc weigerte sich, ihre Überzeugung zu leugnen, dass die Stimme, die sie hörte, von niemand anderem als Gott war."
777,deu,"Schockiert durch die Ereignisse des 11. September, verurteilten Politiker in der ganzen Welt die Terroristen für ihre verwerfliche Tat."
778,deu,"James hatte große Angst, im Unterricht Fehler zu machen und zurechtgewiesen zu werden."
